ShapaId,TouchID,NumOfPointers,PointerID,Action,TimeSinceFirstTouch[ms],X[px],Y[px],Pressure[0-1],Size[0-1]
1,1,1,1,DOWN,0,605.5269,526.31085,0.015686275,0.12903225
1,1,1,1,MOVE,18,605.5269,526.31085,0.019607844,0.16129032
1,1,1,1,MOVE,35,604.2627,526.31085,0.027450982,0.22580644
1,1,1,1,MOVE,51,604.5277,526.31085,0.03137255,0.2580645
1,1,1,1,MOVE,69,603.5285,526.31085,0.039215688,0.32258064
1,1,1,1,MOVE,86,602.453,526.31085,0.04705883,0.38709676
1,1,1,1,MOVE,102,601.53,526.31085,0.050980397,0.41935483
1,1,1,1,MOVE,119,600.3575,526.31085,0.06666667,0.54838705
1,1,1,1,MOVE,136,599.5316,525.5852,0.07058824,0.58064514
1,1,1,1,MOVE,152,598.25793,525.31213,0.078431375,0.6451613
1,1,1,1,MOVE,171,597.5332,524.31335,0.08627451,0.7096774
1,1,2,1,MOVE,171,597.5332,524.31335,0.08627451,0.7096774
1,1,2,2,DOWN,171,674.4731,192.72784,0.023529414,0.19354838
1,1,2,1,MOVE,185,596.1552,524.31335,0.09019608,0.7419355
1,1,2,2,MOVE,185,674.4731,192.72784,0.03529412,0.29032257
1,1,2,1,MOVE,202,595.5347,523.31464,0.09411766,0.7741935
1,1,2,2,MOVE,202,673.4739,192.72784,0.04705883,0.38709676
1,1,2,1,MOVE,218,594.05756,521.8381,0.10196079,0.83870965
1,1,2,2,MOVE,218,671.9966,192.72784,0.06666667,0.54838705
1,1,2,1,MOVE,235,594.5355,521.27997,0.10588236,0.87096775
1,1,2,2,MOVE,235,671.4754,192.72784,0.08627451,0.7096774
1,1,2,1,MOVE,252,593.9491,520.73096,0.10588236,0.87096775
1,1,2,2,MOVE,252,669.8898,192.72784,0.09411766,0.7741935
1,1,2,1,MOVE,268,593.5363,520.31836,0.10980393,0.9032258
1,1,2,2,MOVE,268,669.477,192.72784,0.10980393,0.9032258
1,1,2,1,MOVE,285,592.5371,519.6304,0.10980393,0.9032258
1,1,2,2,MOVE,285,669.477,192.72784,0.11764707,0.9677419
1,1,2,1,MOVE,301,591.3041,519.31964,0.10980393,0.9032258
1,1,2,2,MOVE,301,669.477,192.72784,0.13333334,0.12903225
1,1,2,1,MOVE,318,590.7485,519.31964,0.10980393,0.9032258
1,1,2,2,MOVE,318,669.477,192.72784,0.14117648,0.12903225
1,1,2,1,MOVE,334,590.53864,519.31964,0.11764707,0.9677419
1,1,2,2,MOVE,334,669.477,192.72784,0.15686275,0.16129032
1,1,2,1,MOVE,351,589.5394,519.31964,0.121568635,1.0
1,1,2,2,MOVE,351,669.477,192.72784,0.16470589,0.16129032
1,1,2,1,MOVE,367,589.5394,519.31964,0.12941177,0.12903225
1,1,2,2,MOVE,367,669.477,192.72784,0.18039216,0.16129032
1,1,2,1,MOVE,384,588.545,518.3256,0.13333334,0.12903225
1,1,2,2,MOVE,384,669.477,192.72784,0.18823531,0.19354838
1,1,2,1,MOVE,401,588.5402,518.32086,0.14117648,0.12903225
1,1,2,2,MOVE,401,668.9302,192.72784,0.20784315,0.19354838
1,1,2,1,MOVE,417,588.5402,517.22894,0.14901961,0.12903225
1,1,2,2,MOVE,417,668.4777,192.72784,0.23137257,0.22580644
1,1,2,1,MOVE,434,588.5402,516.6718,0.15294118,0.12903225
1,1,2,2,MOVE,434,668.4777,192.72784,0.24313727,0.22580644
1,1,2,1,MOVE,450,587.34143,516.32336,0.16078432,0.16129032
1,1,2,2,MOVE,450,668.4777,192.72784,0.26666668,0.2580645
1,1,2,1,MOVE,467,586.7794,516.32336,0.16470589,0.16129032
1,1,2,2,MOVE,467,668.4777,192.72784,0.2784314,0.2580645
1,1,2,1,MOVE,483,585.23157,516.32336,0.17254902,0.16129032
1,1,2,2,MOVE,483,668.4777,192.72784,0.3019608,0.29032257
1,1,2,1,MOVE,500,584.6881,516.32336,0.1764706,0.16129032
1,1,2,2,MOVE,500,668.4777,192.72784,0.3137255,0.32258064
1,1,2,1,MOVE,517,583.13995,516.32336,0.19215688,0.19354838
1,1,2,2,MOVE,517,667.07434,194.13055,0.3372549,0.32258064
1,1,2,1,MOVE,533,582.58435,516.32336,0.20000002,0.19354838
1,1,2,2,MOVE,533,667.4785,194.68587,0.34901962,0.3548387
1,1,2,1,MOVE,550,581.54565,516.32336,0.21176472,0.19354838
1,1,2,2,MOVE,550,666.9676,195.23607,0.3803922,0.38709676
1,1,2,1,MOVE,566,580.48413,516.32336,0.21960786,0.22580644
1,1,2,2,MOVE,566,666.4793,196.78511,0.40784317,0.41935483
1,1,2,1,MOVE,583,579.54724,516.32336,0.22352943,0.22580644
1,1,2,2,MOVE,583,665.4801,198.33406,0.42352945,0.41935483
1,1,2,1,MOVE,599,578.3947,516.32336,0.23137257,0.22580644
1,1,2,2,MOVE,599,665.4801,199.87238,0.45098042,0.4516129
1,1,2,1,MOVE,619,578.54803,516.32336,0.2392157,0.22580644
1,1,2,2,MOVE,619,664.4809,200.71785,0.4784314,0.48387095
1,1,3,1,MOVE,619,578.54803,516.32336,0.2392157,0.22580644
1,1,3,2,MOVE,619,664.4809,200.71785,0.4784314,0.48387095
1,1,3,3,DOWN,619,837.3458,194.72534,0.011764707,0.09677419
1,1,3,3,UP,630,837.3458,194.72534,0.011764707,0.09677419
1,1,3,1,MOVE,630,578.54803,516.32336,0.2392157,0.22580644
1,1,3,2,MOVE,630,664.4809,200.71785,0.4784314,0.48387095
1,1,2,1,MOVE,632,578.54803,516.32336,0.24313727,0.22580644
1,1,2,2,MOVE,632,664.4809,200.71785,0.4901961,0.48387095
1,1,2,1,MOVE,649,578.54803,516.32336,0.24705884,0.22580644
1,1,2,2,MOVE,649,664.4809,201.71661,0.5019608,0.516129
1,1,2,1,MOVE,662,578.54803,516.32336,0.25490198,0.2580645
1,1,2,2,MOVE,662,664.4809,202.71536,0.5176471,0.516129
1,1,3,1,MOVE,662,578.54803,516.32336,0.25490198,0.2580645
1,1,3,2,MOVE,662,664.4809,202.71536,0.5176471,0.516129
1,1,3,4,DOWN,662,834.34814,198.72035,0.011764707,0.09677419
1,1,3,4,UP,673,834.34814,198.72035,0.011764707,0.09677419
1,1,3,1,MOVE,673,578.54803,516.32336,0.25490198,0.2580645
1,1,3,2,MOVE,673,664.4809,202.71536,0.5176471,0.516129
1,1,2,1,MOVE,682,578.54803,516.32336,0.25882354,0.2580645
1,1,2,2,MOVE,682,663.4816,203.54541,0.5254902,0.516129
1,1,2,1,MOVE,699,578.54803,516.32336,0.25882354,0.2580645
1,1,2,2,MOVE,699,663.4816,203.71411,0.5372549,0.54838705
1,1,2,1,MOVE,706,578.54803,515.3246,0.25882354,0.2580645
1,1,2,2,MOVE,706,663.4816,204.71286,0.5411765,0.54838705
1,1,3,1,MOVE,706,578.54803,515.3246,0.25882354,0.2580645
1,1,3,2,MOVE,706,663.4816,204.71286,0.5411765,0.54838705
1,1,3,5,DOWN,706,834.34814,200.71785,0.011764707,0.09677419
1,1,3,5,UP,717,834.34814,200.71785,0.011764707,0.09677419
1,1,3,1,MOVE,717,578.54803,515.3246,0.25882354,0.2580645
1,1,3,2,MOVE,717,663.4816,204.71286,0.5411765,0.54838705
1,1,2,1,MOVE,732,578.54803,515.3246,0.25882354,0.2580645
1,1,2,2,MOVE,732,663.4816,206.10367,0.54901963,0.54838705
1,1,2,1,MOVE,744,578.54803,515.3246,0.25882354,0.2580645
1,1,2,2,MOVE,744,663.4816,207.20975,0.5529412,0.54838705
1,1,2,1,MOVE,763,578.54803,515.3246,0.25882354,0.2580645
1,1,2,2,MOVE,763,663.4816,206.71037,0.5568628,0.54838705
1,1,2,1,MOVE,782,578.54803,515.3246,0.26666668,0.2580645
1,1,2,2,MOVE,782,663.4816,208.83992,0.56078434,0.54838705
1,1,2,1,MOVE,813,578.54803,515.3246,0.27450982,0.2580645
1,1,2,2,MOVE,813,663.4816,210.02937,0.56078434,0.54838705
1,1,2,1,MOVE,831,578.54803,515.3246,0.2784314,0.2580645
1,1,2,2,MOVE,831,663.4816,212.91815,0.56078434,0.54838705
1,1,2,1,MOVE,862,577.2269,514.0042,0.2784314,0.2580645
1,1,2,2,MOVE,862,664.80273,216.66411,0.5529412,0.54838705
1,1,2,1,MOVE,881,577.54877,514.32587,0.27450982,0.2580645
1,1,2,2,MOVE,881,664.4809,217.85638,0.54509807,0.54838705
1,1,2,1,MOVE,912,576.2255,513.0032,0.26666668,0.2580645
1,1,2,2,MOVE,912,665.80414,220.34196,0.5411765,0.54838705
1,1,2,1,MOVE,931,575.46045,512.23846,0.25882354,0.2580645
1,1,2,2,MOVE,931,665.4801,220.78278,0.5372549,0.54838705
1,1,2,1,MOVE,961,575.55035,512.32837,0.2509804,0.2580645
1,1,2,2,MOVE,961,665.4801,222.01361,0.5372549,0.54838705
1,1,2,1,MOVE,980,574.464,511.2425,0.24705884,0.22580644
1,1,2,2,MOVE,980,666.56647,223.86339,0.5372549,0.54838705
1,1,2,1,MOVE,1011,573.23016,510.00928,0.24313727,0.22580644
1,1,2,2,MOVE,1011,666.4793,225.00952,0.5372549,0.54838705
1,1,2,1,UP,1028,573.23016,510.00928,0.24313727,0.22580644
1,1,2,2,MOVE,1028,666.4793,225.00952,0.5372549,0.54838705
1,1,1,2,MOVE,1030,666.4793,225.7893,0.5372549,0.54838705
1,1,1,2,MOVE,1059,671.813,236.34903,0.5411765,0.54838705
1,1,1,2,MOVE,1080,675.1983,243.11649,0.5411765,0.54838705
1,1,1,2,MOVE,1107,677.1405,246.99915,0.5411765,0.54838705
1,1,1,2,MOVE,1129,676.4715,244.41504,0.5411765,0.54838705
1,1,1,2,MOVE,1155,675.13806,243.33011,0.54509807,0.54838705
1,1,1,2,MOVE,1179,675.4723,244.9885,0.54901963,0.54838705
1,1,1,2,MOVE,1196,675.4723,243.64603,0.5529412,0.54838705
1,1,1,2,MOVE,1227,675.4723,243.66418,0.5568628,0.54838705
1,1,1,2,MOVE,1245,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1275,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1295,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1323,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1345,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1371,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1394,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1411,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1443,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1461,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1491,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1510,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1539,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1560,675.4723,243.66418,0.56078434,0.54838705
1,1,1,2,MOVE,1587,675.4723,243.66418,0.56078434,0.54838705
